Identifiant;Date de début de version;Date de fin de version;Est la version active;Code;Nom;Commune (code INSEE);Commune (nom);Coordonnées;Accessible aux PMR;Mobilier;Visibilité;Stopid gtfs/gtfs-rt
3125;2002-01-01;;Oui;3125;Pâtis Roussel;35210;Pacé;48.16049, -1.768011;true;Abri simple;Grand public;6-3125
1455;2025-09-01;;Oui;1455;Lycée Bréquigny;35238;Rennes;48.086692, -1.690976;true;Abri simple;Grand public;6-1455
1238;2018-09-03;;Oui;1238;Guilloux Lorient;35238;Rennes;48.108648, -1.698793;true;Abri simple;Grand public;6-1238
3714;2025-09-01;;Oui;3714;Saint-Gilles Centre;35275;Saint-Gilles;48.152534, -1.829773;true;Poteau;Grand public;6-3714
3173;2022-09-01;;Oui;3173;Teillais;35210;Pacé;48.148242, -1.763755;true;Poteau;Grand public;6-3173
1469;2002-01-01;;Oui;1469;Le Dantec;35238;Rennes;48.099274, -1.652475;true;Abri simple;Grand public;6-1469
1251;2002-01-01;;Oui;1251;Veyettes;35238;Rennes;48.097057, -1.629118;true;Abri simple;Grand public;6-1251
3723;2025-09-01;;Oui;3723;Maison Neuve;35275;Saint-Gilles;48.154027, -1.837987;true;Poteau;Grand public;6-3723
3203;2002-01-01;;Oui;3203;Petite Rochelle;35208;Orgères;47.976312, -1.657463;false;Abri simple;Grand public;6-3203
1483;2022-10-24;;Oui;1483;Pâtis Tatelin;35238;Rennes;48.12955, -1.64367;true;Abri simple;Grand public;6-1483
1269;2016-08-29;;Oui;1269;Lycée Bréquigny;35238;Rennes;48.084121, -1.692047;true;Abri double;Grand public;6-1269
3732;2025-09-01;;Oui;3732;Ile des Bois;35275;Saint-Gilles;48.149541, -1.839156;true;Abri simple;Grand public;6-3732
3204;2002-01-01;;Oui;3204;Télégraphe;35208;Orgères;47.983336, -1.660015;false;Poteau;Grand public;6-3204
1511;2022-10-24;;Oui;1511;La Poterie;35238;Rennes;48.087557, -1.643522;true;Abri double;Grand public;6-1511
1288;2023-08-01;;Oui;1288;Neruda;35238;Rennes;48.136646, -1.6706;true;Abri simple;Grand public;6-1288
3756;2015-07-02;;Oui;3756;Lion d'Or;35353;Vezin-le-Coquet;48.119018, -1.760911;true;Abri simple;Grand public;6-3756
3205;2023-09-04;;Oui;3205;Petite Rochelle;35208;Orgères;47.97607, -1.657105;false;Poteau;Grand public;6-3205
1521;2022-10-24;;Oui;1521;Berry;35238;Rennes;48.118445, -1.713828;true;Abri simple;Grand public;6-1521
1293;2024-07-08;;Oui;1293;Guilloux;35238;Rennes;48.110009, -1.698708;true;Abri simple;Grand public;6-1293
3757;2015-07-02;;Oui;3757;Vezin Centre;35353;Vezin-le-Coquet;48.118877, -1.756695;true;Poteau;Grand public;6-3757
3209;2023-09-04;;Oui;3209;Surcouf;35208;Orgères;47.992562, -1.668818;true;Abri simple;Grand public;6-3209
1533;2022-08-29;;Oui;1533;La Poterie;35238;Rennes;48.087622, -1.643536;true;Abri double;Grand public;6-1533
1301;2024-09-02;;Oui;1301;Département 35;35238;Rennes;48.128159, -1.693948;true;Abri double;Grand public;6-1301
3760;2022-10-24;;Oui;3760;Champ Noël;35353;Vezin-le-Coquet;48.117742, -1.731192;false;Poteau;Grand public;6-3760
3238;2016-08-29;;Oui;3238;Blés d'Or;35208;Orgères;47.991805, -1.672203;false;Abri simple;Grand public;6-3238
1563;2024-07-08;;Oui;1563;République;35238;Rennes;48.109716, -1.67816;true;Abri simple;Grand public;6-1563
1305;2002-01-01;;Oui;1305;Olympe de Gouges;35238;Rennes;48.127525, -1.703285;true;Abri double;Grand public;6-1305
3766;2022-10-24;;Oui;3766;Trois Marches;35353;Vezin-le-Coquet;48.104984, -1.740672;true;Abri simple;Grand public;6-3766
3246;2020-09-01;;Oui;3246;Collège Récipon;35208;Orgères;48.002386, -1.668891;false;Poteau;Grand public;6-3246
1567;2025-01-06;;Oui;1567;Charles de Gaulle;35238;Rennes;48.106251, -1.677467;true;Abri simple;Grand public;6-1567
1309;2002-01-01;;Oui;1309;Berger;35238;Rennes;48.116726, -1.704796;true;Abri simple;Grand public;6-1309
3774;2019-09-02;;Oui;3774;Vezin Centre;35353;Vezin-le-Coquet;48.119004, -1.756876;false;Poteau;Grand public;6-3774
3247;2002-01-01;;Oui;3247;La Rochelle;35208;Orgères;47.984712, -1.652976;false;Abri simple;Grand public;6-3247
1570;2025-09-01;;Oui;1570;Coeur de Courrouze;35238;Rennes;48.098138, -1.699277;true;Abri simple;Grand public;6-1570
1315;2024-09-02;;Oui;1315;République;35238;Rennes;48.109716, -1.678055;true;Abri simple;Grand public;6-1315
3803;2021-09-02;;Oui;3803;La Motte;35032;Bourgbarré;47.996023, -1.617446;true;Abri simple;Grand public;6-3803
3248;2020-09-01;;Oui;3248;ZA L'Hermitière;35208;Orgères;47.962638, -1.685005;false;Poteau;Grand public;6-3248
1572;2023-08-01;;Oui;1572;Vincennes;35238;Rennes;48.118011, -1.675247;true;Abri auvent;Grand public;6-1572
1318;2024-09-16;;Oui;1318;Landry;35238;Rennes;48.099112, -1.646019;true;Poteau;Grand public;6-1318
3808;2024-09-02;;Oui;3808;La Motte;35032;Bourgbarré;47.995906, -1.617485;true;Poteau;Grand public;6-3808
3250;2024-09-02;;Oui;3250;Orgerblon;35208;Orgères;48.015015, -1.663852;true;Abri simple;Grand public;6-3250
1578;2015-09-01;;Oui;1578;Lycée Mendès France;35238;Rennes;48.133307, -1.683929;true;Poteau;Grand public;6-1578
1320;2025-09-01;;Oui;1320;CARSAT;35238;Rennes;48.094925, -1.637268;true;Abri simple;Grand public;6-1320
3809;2024-09-02;;Oui;3809;Bourgbarré Mairie;35032;Bourgbarré;47.994391, -1.61359;true;Poteau;Grand public;6-3809
3259;2024-09-02;;Oui;3259;Ormes Blanches;35208;Orgères;47.992662, -1.662935;true;Poteau;Grand public;6-3259
1630;2002-01-01;;Oui;1630;ZA Saint-Sulpice;35238;Rennes;48.132576, -1.636124;true;Abri simple;Grand public;6-1630
1327;2016-08-29;;Oui;1327;Raison;35238;Rennes;48.1014, -1.6536;true;Abri simple;Grand public;6-1327
3818;2002-01-01;;Oui;3818;Abords Lauriais;35032;Bourgbarré;47.968932, -1.639253;false;Poteau;Grand public;6-3818
3305;2022-10-24;;Oui;3305;Bocage;35334;Thorigné-Fouillard;48.159005, -1.57964;true;Abri double;Grand public;6-3305
1639;2015-07-06;;Oui;1639;La Poterie;35238;Rennes;48.088146, -1.644513;true;Poteau;Grand public;6-1639
1336;2015-08-31;;Oui;1336;Bigot de Préameneu;35238;Rennes;48.097984, -1.666379;true;Abri auvent;Grand public;6-1336
3826;2022-09-01;;Oui;3826;Les Cruaux;35032;Bourgbarré;48.004143, -1.602784;false;Poteau + Abri communal;Grand public;6-3826
3306;2022-10-24;;Oui;3306;Juteauderies;35334;Thorigné-Fouillard;48.164205, -1.579288;true;Abri simple;Grand public;6-3306
1644;2022-10-24;;Oui;1644;Place Pasteur;35238;Rennes;48.110714, -1.673658;true;Abri auvent;Grand public;6-1644
1358;2022-10-24;;Oui;1358;Pologne;35238;Rennes;48.091412, -1.651941;true;Abri simple;Grand public;6-1358
3833;2024-09-02;;Oui;3833;Bourgbarré Mairie;35032;Bourgbarré;47.994388, -1.615739;false;Poteau;Grand public;6-3833
3308;2002-01-01;;Oui;3308;Placis Vert;35334;Thorigné-Fouillard;48.174339, -1.602101;true;Abri simple;Grand public;6-3308
1649;2022-08-29;;Oui;1649;La Poterie;35238;Rennes;48.087521, -1.643387;true;Abri simple;Grand public;6-1649
1362;2015-08-31;;Oui;1362;Leray;35238;Rennes;48.095046, -1.661468;true;Abri simple;Grand public;6-1362
3834;2018-01-08;;Oui;3834;ZA Bourgbarré;35250;Saint-Armel;48.007048, -1.597078;true;Poteau;Grand public;6-3834
3309;2022-10-24;;Oui;3309;Portail;35334;Thorigné-Fouillard;48.156263, -1.592377;false;Abri simple;Grand public;6-3309
1652;2015-08-31;;Oui;1652;Dulac;35238;Rennes;48.132911, -1.695812;true;Abri simple;Grand public;6-1652
1363;2020-01-01;;Oui;1363;Sainte-Thérèse;35238;Rennes;48.097686, -1.662908;true;Abri auvent;Grand public;6-1363
3853;2018-09-03;;Oui;3853;Mordelles Mairie;35196;Mordelles;48.073733, -1.846263;true;Abri simple;Grand public;6-3853
3312;2022-10-24;;Oui;3312;Juteauderies;35334;Thorigné-Fouillard;48.162912, -1.579168;true;Abri simple;Grand public;6-3312
1674;2018-09-03;;Oui;1674;Malraux;35238;Rennes;48.133728, -1.702813;true;Abri simple;Grand public;6-1674
1368;2025-09-01;;Oui;1368;Square de la Rance;35238;Rennes;48.118338, -1.680517;true;Abri simple;Grand public;6-1368
3869;2022-10-24;;Oui;3869;Mordelles Pâtis;35196;Mordelles;48.073893, -1.853694;true;Poteau;Grand public;6-3869
3314;2022-10-24;;Oui;3314;Anne de Bretagne;35334;Thorigné-Fouillard;48.156083, -1.580602;true;Abri simple;Grand public;6-3314
1680;2022-08-30;;Oui;1680;Meynier;35238;Rennes;48.128506, -1.708141;true;Abri auvent;Grand public;6-1680
1375;2025-09-01;;Oui;1375;Les Gayeulles;35238;Rennes;48.129942, -1.656569;true;Abri simple;Grand public;6-1375
3878;2022-09-01;;Oui;3878;Ville Noublée;35196;Mordelles;48.086226, -1.854402;false;Poteau;Grand public;6-3878
3320;2024-08-02;;Oui;3320;Pâtis du Moulinet;35334;Thorigné-Fouillard;48.141986, -1.577708;true;Poteau;Grand public;6-3320
1684;2022-10-24;;Oui;1684;Turmel;35238;Rennes;48.121544, -1.651203;true;Abri simple;Grand public;6-1684
1378;2022-10-24;;Oui;1378;Saint-Exupéry;35238;Rennes;48.124757, -1.661628;true;Abri simple;Grand public;6-1378
3901;2024-09-02;;Oui;3901;Bois Esnault;35363;Pont-Péan;47.999861, -1.69699;true;Abri simple;Grand public;6-3901
3326;2022-10-24;;Oui;3326;Longrais;35334;Thorigné-Fouillard;48.151522, -1.583223;true;Poteau;Grand public;6-3326
1701;2002-01-01;;Oui;1701;Anatole France;35238;Rennes;48.118326, -1.687136;true;Abri simple;Grand public;6-1701
1394;2024-07-08;;Oui;1394;Guérinais;35238;Rennes;48.099043, -1.705543;true;Abri simple;Grand public;6-1394
3903;2021-09-02;;Oui;3903;Mouton Blanc;35363;Pont-Péan;48.010573, -1.700979;true;Abri double;Grand public;6-3903
3327;2022-10-24;;Oui;3327;Landelles;35334;Thorigné-Fouillard;48.154007, -1.573353;true;Abri simple;Grand public;6-3327
1705;2024-09-02;;Oui;1705;Fossés;35238;Rennes;48.11329, -1.675156;true;Abri simple;Grand public;6-1705
1397;2024-07-08;;Oui;1397;Dargent;35238;Rennes;48.103586, -1.700391;true;Abri simple;Grand public;6-1397
3907;2021-09-02;;Oui;3907;Fontaine Blanche;35363;Pont-Péan;48.016352, -1.705565;true;Abri double;Grand public;6-3907
3409;2022-10-24;;Oui;3409;Menault;35204;Nouvoitou;48.04124, -1.54467;true;Poteau;Grand public;6-3409
1707;2024-09-02;;Oui;1707;Place Pasteur;35238;Rennes;48.110815, -1.674531;true;Abri auvent;Grand public;6-1707
1403;2022-10-24;;Oui;1403;Saint-Exupéry;35238;Rennes;48.125237, -1.660941;true;Abri simple;Grand public;6-1403
3909;2024-09-02;;Oui;3909;Renaissance;35363;Pont-Péan;48.019798, -1.707018;true;Poteau;Grand public;6-3909
3410;2022-10-24;;Oui;3410;Langlois;35204;Nouvoitou;48.040058, -1.550199;true;Abri simple;Grand public;6-3410
1726;2022-10-24;;Oui;1726;Les Gayeulles;35238;Rennes;48.129937, -1.656723;true;Abri simple;Grand public;6-1726
1418;2024-07-08;;Oui;1418;Géniaux;35238;Rennes;48.109109, -1.710176;true;Abri simple;Grand public;6-1418
3913;2021-09-02;;Oui;3913;Chemin Vert;35363;Pont-Péan;48.012924, -1.703173;true;Abri simple;Grand public;6-3913
3412;2025-09-01;;Oui;3412;La Croix de l'Epine;35204;Nouvoitou;48.02933, -1.564303;false;Poteau;Grand public;6-3412
1731;2022-10-24;;Oui;1731;Metz;35238;Rennes;48.117608, -1.659343;true;Poteau;Grand public;6-1731
1419;2002-01-01;;Oui;1419;Les Arts;35238;Rennes;48.111433, -1.713382;true;Poteau;Grand public;6-1419
3914;2024-09-02;;Oui;3914;Mouton Blanc;35363;Pont-Péan;48.01037, -1.701039;true;Poteau;Grand public;6-3914
3421;2022-10-24;;Oui;3421;La Porte;35204;Nouvoitou;48.03878, -1.546387;true;Poteau;Grand public;6-3421
1732;2024-09-02;;Oui;1732;République;35238;Rennes;48.109515, -1.678042;true;Abri simple;Grand public;6-1732
1424;2024-11-18;;Oui;1424;Cours Kennedy;35238;Rennes;48.121246, -1.707935;true;Abri simple;Grand public;6-1424
3503;2019-10-07;;Oui;3503;Montgermont Mairie;35189;Montgermont;48.155761, -1.716539;true;Abri simple;Grand public;6-3503
1734;2022-10-24;;Oui;1734;Joliot-Curie;35238;Rennes;48.127824, -1.650907;true;Abri;Grand public;6-1734
1429;2022-10-24;;Oui;1429;Joliot-Curie;35238;Rennes;48.12764, -1.650873;true;Abri simple;Grand public;6-1429
3952;2025-09-01;;Oui;3952;Chesnais;35315;Saint-Sulpice-la-Forêt;48.223253, -1.576365;true;Abri simple;Grand public;6-3952
3506;2025-09-01;;Oui;3506;Décoparc;35189;Montgermont;48.154341, -1.707365;true;Abri simple;Grand public;6-3506
1742;2025-09-01;;Oui;1742;Olivier de Serres;35238;Rennes;48.126544, -1.686312;true;Poteau;Grand public;6-1742
1436;2025-05-19;;Oui;1436;Cimetière de l'Est;35238;Rennes;48.103583, -1.649616;true;Abri simple;Grand public;6-1436
3962;2025-09-01;;Oui;3962;Chesnais;35315;Saint-Sulpice-la-Forêt;48.223104, -1.576886;true;Abri simple;Grand public;6-3962
3511;2024-09-02;;Oui;3511;Courtines;35189;Montgermont;48.157362, -1.71461;true;Poteau;Grand public;6-3511
1744;2021-05-02;;Oui;1744;Prévalaye;35238;Rennes;48.098177, -1.726834;false;Poteau provisoire;Grand public;6-1744
1438;2022-10-24;;Oui;1438;Le Dantec;35238;Rennes;48.099272, -1.652782;true;Abri simple;Grand public;6-1438
4001;2022-10-24;;Oui;4001;Timonière;35001;Acigné;48.137043, -1.526335;true;Poteau;Grand public;6-4001
3603;2022-10-24;;Oui;3603;Clos des Tilleuls;35216;Parthenay-de-Bretagne;48.191626, -1.827037;false;Abri simple;Grand public;6-3603
1745;2021-05-02;;Oui;1745;Prévalaye;35238;Rennes;48.098237, -1.726461;false;Poteau provisoire;Grand public;6-1745
1441;2024-07-08;;Oui;1441;Triangle;35238;Rennes;48.08686, -1.660919;true;Poteau provisoire;Grand public;6-1441
4008;2022-10-24;;Oui;4008;Boulais;35334;Thorigné-Fouillard;48.139378, -1.56094;true;Poteau;Grand public;6-4008
3605;2019-09-02;;Oui;3605;Placis de la Touche;35216;Parthenay-de-Bretagne;48.189967, -1.820768;false;Abri simple;Grand public;6-3605
1748;2022-10-28;;Oui;1748;Parlement;35238;Rennes;48.111642, -1.677773;true;Poteau;Grand public;6-1748
1442;2016-08-29;;Oui;1442;Binquenais;35238;Rennes;48.091656, -1.667346;true;Abri double;Grand public;6-1442
4019;2022-10-24;;Oui;4019;Botrel;35001;Acigné;48.140583, -1.52737;true;Abri simple;Grand public;6-4019
3616;2021-09-20;;Oui;3616;La Renardière;35216;Parthenay-de-Bretagne;48.183379, -1.836087;false;Poteau;Grand public;6-3616
1750;2022-10-28;;Oui;1750;Hoche;35238;Rennes;48.11367, -1.677154;true;Poteau;Grand public;6-1750
1444;2022-10-24;;Oui;1444;Combes;35238;Rennes;48.093582, -1.669522;true;Abri simple;Grand public;6-1444
4066;2002-01-01;;Oui;4066;Quatre Vents;35059;La Chapelle-des-Fougeretz;48.16858, -1.743014;false;Abri simple;Grand public;6-4066
3702;2002-01-01;;Oui;3702;La Houdinais;35275;Saint-Gilles;48.151634, -1.853834;false;Poteau + Abri communal;Grand public;6-3702
1753;2022-10-28;;Oui;1753;Place des Lices;35238;Rennes;48.112283, -1.684521;true;Poteau;Grand public;6-1753
1446;2023-08-01;;Oui;1446;Argonautes;35238;Rennes;48.089577, -1.674983;true;Abri simple;Grand public;6-1446
4102;2002-01-01;;Oui;4102;Huberdières;35088;Corps-Nuds;47.982375, -1.580836;false;Abri simple;Grand public;6-4102
3707;2025-09-01;2025-11-02;Oui;3707;Pont aux Moines;35275;Saint-Gilles;48.150675, -1.825182;true;Abri simple;Grand public;6-3707
1756;2025-07-07;;Oui;1756;Foyer Rennais;35238;Rennes;48.09965, -1.686935;true;Abri;Grand public;6-1756
1461;2022-10-24;;Oui;1461;Clemenceau;35238;Rennes;48.093663, -1.673732;true;Abri simple;Grand public;6-1461
4109;2022-10-24;;Oui;4109;Corps-Nuds Mairie;35088;Corps-Nuds;47.978919, -1.58784;true;Poteau;Grand public;6-4109
1760;2024-07-08;;Oui;1760;Semprún;35238;Rennes;48.109554, -1.645858;true;Abri provisoire;Grand public;6-1760
1464;2016-08-29;;Oui;1464;Binquenais;35238;Rennes;48.091301, -1.666266;true;Abri simple;Grand public;6-1464
4153;2002-01-01;;Oui;4153;Saules;35039;Brécé;48.107112, -1.479146;true;Abri simple;Grand public;6-4153
3710;2025-09-01;;Oui;3710;Fouaye;35275;Saint-Gilles;48.153639, -1.810532;false;Poteau;Grand public;6-3710
1766;2024-05-04;;Oui;1766;Buffon;35238;Rennes;48.10341, -1.712389;true;Poteau;Grand public;6-1766
1466;2022-10-24;;Oui;1466;Hôpital Sud;35238;Rennes;48.084506, -1.655444;true;Abri simple;Grand public;6-1466
4155;2022-10-24;;Oui;4155;Destiers;35039;Brécé;48.10764, -1.486167;true;Abri simple;Grand public;6-4155
3717;2025-01-20;;Oui;3717;Maison Neuve;35275;Saint-Gilles;48.154009, -1.837535;true;Abri simple;Grand public;6-3717
2015;2022-10-24;;Oui;2015;Hublais;35051;Cesson-Sévigné;48.114247, -1.616353;true;Abri simple;Grand public;6-2015
1484;2022-10-24;;Oui;1484;ZA Saint-Sulpice;35238;Rennes;48.13186, -1.635917;true;Abri simple;Grand public;6-1484
4163;2002-01-01;;Oui;4163;Turbanière;35039;Brécé;48.108217, -1.507356;true;Poteau;Grand public;6-4163
3733;2020-11-23;;Oui;3733;Le Roheu;35275;Saint-Gilles;48.151371, -1.868745;false;Poteau;Grand public;6-3733
2022;2022-10-24;;Oui;2022;Sports et Nature;35051;Cesson-Sévigné;48.114732, -1.609406;true;Abri simple;Grand public;6-2022
1492;2024-01-08;;Oui;1492;Grand Quartier;35238;Rennes;48.133784, -1.69386;true;Abri simple;Grand public;6-1492
4208;2024-09-02;;Oui;4208;Grippay;35076;Chavagne;48.057658, -1.776381;true;Poteau;Grand public;6-4208
3734;2020-11-23;;Oui;3734;Ardriers;35275;Saint-Gilles;48.152358, -1.866602;false;Poteau;Grand public;6-3734
2025;2022-10-24;;Oui;2025;Maison d'Accueil;35051;Cesson-Sévigné;48.12125, -1.609892;true;Poteau;Grand public;6-2025
1494;2022-10-24;;Oui;1494;Villejean-Université;35238;Rennes;48.121224, -1.702943;true;Abri simple;Grand public;6-1494
4256;2018-09-24;;Oui;4256;Piardière;35065;La Chapelle-Thouarault;48.122053, -1.846306;false;Poteau;Grand public;6-4256
3758;2025-09-01;;Oui;3758;Tertre;35353;Vezin-le-Coquet;48.11845, -1.743299;true;Abri simple;Grand public;6-3758
2030;2022-10-24;;Oui;2030;Petits Champs;35051;Cesson-Sévigné;48.124885, -1.596696;true;Poteau;Grand public;6-2030
1503;2018-09-03;;Oui;1503;Colin;35238;Rennes;48.116139, -1.715899;true;Abri simple;Grand public;6-1503
4257;2002-01-01;;Oui;4257;Rochers;35065;La Chapelle-Thouarault;48.123112, -1.860793;true;Poteau;Grand public;6-4257
3762;2022-10-24;;Oui;3762;Vezin Centre;35353;Vezin-le-Coquet;48.11923, -1.755499;true;Abri simple;Grand public;6-3762
2037;2002-01-01;;Oui;2037;Erbonière;35051;Cesson-Sévigné;48.106038, -1.625652;true;Poteau;Grand public;6-2037
1513;2022-10-24;;Oui;1513;Bois Perrin;35238;Rennes;48.115378, -1.648495;true;Abri simple;Grand public;6-1513
4263;2019-09-02;;Oui;4263;Pont Harel;35065;La Chapelle-Thouarault;48.131499, -1.844753;false;Poteau;Grand public;6-4263
3768;2002-01-01;;Oui;3768;Marais;35353;Vezin-le-Coquet;48.104237, -1.735905;true;Poteau;Grand public;6-3768
2038;2023-01-16;;Oui;2038;Haut Grippé;35051;Cesson-Sévigné;48.11493, -1.590935;true;Abri simple;Grand public;6-2038
1514;2024-02-12;;Oui;1514;Moulin de Joué;35238;Rennes;48.113326, -1.647648;true;Abri simple;Grand public;6-1514
4264;2022-10-24;;Oui;4264;Place de la Mairie;35065;La Chapelle-Thouarault;48.123073, -1.865875;true;Abri double;Grand public;6-4264
3772;2002-01-01;;Oui;3772;ZI Ouest;35353;Vezin-le-Coquet;48.107244, -1.739004;true;Poteau;Grand public;6-3772
2047;2024-09-02;;Oui;2047;Belle Fontaine;35051;Cesson-Sévigné;48.127213, -1.623967;true;Poteau;Grand public;6-2047
1515;2024-02-12;;Oui;1515;Moulin de Joué;35238;Rennes;48.113688, -1.647599;true;Abri simple;Grand public;6-1515
4271;2025-09-01;;Oui;4271;Champ Rouget;35065;La Chapelle-Thouarault;48.131376, -1.849264;false;Poteau;Grand public;6-4271
3806;2024-09-02;;Oui;3806;Perelle;35032;Bourgbarré;47.994376, -1.631228;false;Poteau;Grand public;6-3806
2048;2022-10-24;;Oui;2048;Cormier;35051;Cesson-Sévigné;48.124466, -1.617618;true;Poteau;Grand public;6-2048
1528;2022-10-24;;Oui;1528;Piletière;35238;Rennes;48.113985, -1.644449;true;Abri simple;Grand public;6-1528
4302;2025-09-11;;Oui;4302;ESAT La Hautière;35131;L'Hermitage;48.11881, -1.822668;false;Abri simple;Grand public;6-4302
3823;2002-01-01;;Oui;3823;La Fretais;35032;Bourgbarré;47.990177, -1.623642;false;Poteau;Grand public;6-3823
2049;2022-10-24;;Oui;2049;Les Lacs;35051;Cesson-Sévigné;48.124397, -1.614122;true;Abri simple;Grand public;6-2049
1529;2002-01-01;;Oui;1529;Villejean-Université;35238;Rennes;48.12116, -1.702943;true;Abri simple;Grand public;6-1529
4305;2002-01-01;;Oui;4305;Village;35131;L'Hermitage;48.124598, -1.811505;true;Abri double;Grand public;6-4305
3835;2018-01-08;;Oui;3835;ZA Bourgbarré;35032;Bourgbarré;48.006853, -1.597159;true;Poteau;Grand public;6-3835
2051;2024-07-08;;Oui;2051;Chalotais;35051;Cesson-Sévigné;48.11601, -1.60066;true;Poteau;Grand public;6-2051
1532;2020-12-02;;Oui;1532;Joliot-Curie;35238;Rennes;48.127017, -1.652698;true;Abri simple;Grand public;6-1532
4318;2021-09-02;;Oui;4318;Rue de Pacé;35131;L'Hermitage;48.126133, -1.806527;false;Poteau;Grand public;6-4318
3836;2018-09-03;;Oui;3836;Jardin du Soleil;35032;Bourgbarré;47.996612, -1.621952;true;Abri simple;Grand public;6-3836
2052;2025-09-01;;Oui;2052;Lycée Ozanam;35051;Cesson-Sévigné;48.130117, -1.597238;true;Abri simple;Grand public;6-2052
1536;2022-10-24;;Oui;1536;Atalante;35238;Rennes;48.127029, -1.629432;true;Abri simple;Grand public;6-1536
4322;2022-10-24;;Oui;4322;L'Hermitage Centre;35131;L'Hermitage;48.125453, -1.815564;true;Abri double;Grand public;6-4322
3837;2018-09-03;;Oui;3837;Jardin du Soleil;35032;Bourgbarré;47.996458, -1.622017;true;Poteau;Grand public;6-3837
2061;2024-07-08;;Oui;2061;Charmilles;35051;Cesson-Sévigné;48.106517, -1.621228;true;Abri simple;Grand public;6-2061
1545;2022-10-24;;Oui;1545;Cleunay Stade;35238;Rennes;48.101549, -1.708422;true;Poteau;Grand public;6-1545
4325;2021-09-02;;Oui;4325;Rue de Montfort;35131;L'Hermitage;48.127954, -1.82084;false;Poteau;Grand public;6-4325
3851;2018-09-03;;Oui;3851;Mordelles Pâtis;35196;Mordelles;48.074556, -1.853704;true;Abri double;Grand public;6-3851
2065;2024-07-08;;Oui;2065;Cesson Gare;35051;Cesson-Sévigné;48.114071, -1.603342;true;Abri simple;Grand public;6-2065
